CODGEO;SNHM22;SNHMC22;SNHMP22;SNHME22;SNHMO22;SNHMF22;SNHMFC22;SNHMFP22;SNHMFE22;SNHMFO22;SNHMH22;SNHMHC22;SNHMHP22;SNHMHE22;SNHMHO22;SNHM1822;SNHM2622;SNHM5022;SNHMF1822;SNHMF2622;SNHMF5022;SNHMH1822;SNHMH2622;SNHMH5022
01004;15.6162920149417;25.546781951928;16.8234475190825;12.1259052975138;12.7332219788462;13.9265023595803;22.4719922133997;15.1610115003274;11.9320360284725;11.3997394315375;16.7502516506152;26.9393498603291;18.0265829486667;12.7364415093422;13.1219022379792;11.2064250594983;15.7210263794464;17.3025435948725;10.7854801424917;14.2146196065007;14.6200406284831;11.4962252122645;16.7157700329447;19.1539549120092
01033;14.4771174093342;23.9785530676064;15.9377609398114;11.8194294724135;12.8569328316958;13.2170713333339;21.412560863339;15.0942942596651;11.7934426871672;11.1939301649531;15.4794024582633;25.1684309095739;16.7297147880685;11.8954375317385;13.3093366467724;11.197846445913;14.6576933003177;15.6500857230469;10.9393076543303;13.5237485484524;13.5608169096926;11.3811868331213;15.6127792290746;17.1985646393438
01034;14.6140125415931;24.7313615930257;15.8846765129441;11.9679467700757;12.6336075232759;13.4790685181762;21.8142894385055;15.1440410847395;11.8768033431897;11.6029056938924;15.4008007288158;26.0613618560385;16.5031391654823;12.2381548859254;12.9409334338084;10.9910920184304;14.5118819549911;16.1382268611422;10.7258706672268;13.3693130959297;14.6061286371019;11.152711211159;15.3109249122815;17.2319300541912
01053;15.1804037604648;25.8139243236961;16.3314050765639;12.0660497710106;12.3441175016174;13.8783352067643;22.6066731147315;15.2138820249303;11.9030517904381;10.8166484503735;16.1336332735922;27.5086480245892;17.3406323682155;12.5033248226827;12.7036799853509;11.191849151988;15.0398272219861;17.2360617821342;10.9588612344908;13.8403754432493;15.1638008412004;11.3547357789356;15.896634030011;18.8627257681827
01072;15.8955730471791;26.915796704373;16.7524563958658;12.4476438899192;12.8385103889705;14.2829484749182;23.2746058681861;15.2240936525322;12.2128365548252;11.5159937749077;17.0915568617868;28.7519193055426;18.0857950943727;13.2334881353329;13.1549167415291;11.0434691293461;15.6532711139087;18.008541365328;10.8884011921179;14.0668195936424;15.7607199139549;11.1464496599855;16.8324199125759;19.7293107699923
01093;15.6013553569965;25.1977576371054;16.4494156713955;12.2674867680205;12.9814990942159;13.9815386732488;21.8223481086672;15.2519895195439;11.9991683994284;12.1033619978046;16.770736250344;26.6022390744002;17.5042789352898;13.2780092870142;13.1921815358654;11.136177461438;15.512979833609;17.6045144635118;10.9074288873432;14.0385880440317;14.9932029519488;11.2806151150946;16.6091147388255;19.4581246843427
01138;15.2206294507529;25.5895685153705;16.1400535106378;11.9679874558413;13.5873559289323;13.6309836465019;22.0091189156951;15.2311725914281;11.893327628597;12.1446074664225;16.3633370112166;27.0856484194747;16.9275750401892;12.2008849746819;13.9666482492719;11.2737995869697;15.1421203844498;16.7916613068967;10.5768811724148;13.8692574691616;14.256982472854;11.7998662661863;16.0401485230679;18.6525458016341
01143;18.1401962863264;35.321898494775;15.3021195341035;11.9485403046992;12.5986164300885;16.9812867661394;32.0149557707733;15.2477188993085;11.8830415575083;13.0790771317961;19.1739478054935;37.7579110068878;15.3857159901571;12.0308072072792;12.5031116059498;11.2359046696963;19.3544624452592;19.062706986827;11.3826865448359;18.0328340665792;17.6560613492007;11.0982328554503;20.5944596066777;20.1683945008437
01160;15.1968427624791;31.8303986217794;15.8208311417149;11.6330888718583;12.2096918863157;14.2061575161862;27.2207479357615;15.0576826592979;11.7046852515819;10.9484508478016;15.9932959318988;34.7329562369573;16.9269584827014;11.5500578667973;12.4353175791266;11.0941544020372;15.1313436636818;17.6864851732653;11.0179560712683;14.0762842490914;16.4428083875177;11.1545009005429;16.0058312233236;18.6132237937742
01173;15.3351129297557;28.1834059777452;16.1394178495494;12.1605967491716;13.4174547870035;14.3552063974254;25.0413798695823;15.5193445047114;12.2716541278193;11.5926791057831;16.237475864397;30.1736402675568;17.0587896648429;11.9592646093195;13.6952067201427;11.4957598396698;15.6835591024883;16.8137544934135;11.3842769838022;14.7848425776576;15.2316688721125;11.6091684214568;16.4992300685453;18.2340426244857
01185;14.3109895164191;24.6230550824612;15.9964831451956;11.7401582848224;12.5696759499646;13.5722180182115;22.0658989455124;15.4737988650835;11.7998906291502;10.9802536971749;14.8158928886582;25.9542804192738;16.5070841333813;11.5866265316048;12.816150145247;11.0650991476082;14.0136184729121;15.9173432485396;10.8349820094511;13.2859291085155;14.8672651575628;11.2209394332884;14.4784434455191;16.7343541099356
01202;16.2498000107011;25.7890165776546;17.3973912075889;12.3652780331692;13.2750448849101;14.6037510838551;23.0720987514046;15.8778357377182;12.170170579416;11.8205762054602;17.4053306349854;27.1920031657915;18.5868173996633;13.1589436402943;13.7142611102222;11.5905869193661;16.2640513975184;17.9870698224285;11.2759481299447;14.8084445112254;15.4357309425745;11.8265292839383;17.2697977096316;19.7997373159109
01244;18.1200384520371;27.351283130823;17.8591572166303;12.9630549369053;13.2285380495044;16.0312677097145;24.3475274818724;16.3063258131636;12.7427562569851;11.5767690940972;19.6728678885435;28.9466347737075;19.0559896602607;13.7313258111219;13.6969529013806;11.4130975700965;18.0134584445831;20.7403890694039;10.9733904144887;16.2052857542372;17.3673958241568;11.7290286982107;19.3768548705921;23.1919946495177
01262;17.4030937695246;26.8434025673682;17.3001488375388;12.9907138689786;13.193277150384;15.6638574286192;23.5125928179927;15.9684510051984;12.7472979419027;11.8059598446709;18.6773960225821;28.7494282955942;18.3783161013508;13.7493651442663;13.5315457807253;11.3915907345661;17.2734752558278;20.0210436965279;11.0258386223359;15.9255778382402;16.7604309372888;11.6449640642504;18.2551535398895;22.4960723684898
01265;14.8667474640353;24.4711021437894;16.709248514345;12.3118201892482;12.5676862863481;13.3660624370116;21.7908990103535;15.1302748856188;12.2734635709379;11.1610474933137;15.8499837743508;25.6108255766466;17.7098472264203;12.4523235224485;13.1011954030307;11.2618971821257;14.7263333595393;16.3602016231886;10.848773935653;13.3171957244782;14.2184856349264;11.4937870672245;15.6539279616873;17.8259976192162
01266;14.7596825750559;23.8720647561845;16.2376485351036;12.1467553969472;12.8095415083078;13.4990470756531;21.1195265664089;14.8689681664443;11.9623566775092;11.2754939851982;15.6372301311527;25.3308928722138;17.3369885173552;12.8676073857621;13.1478266513378;11.1477506930452;14.8789236930164;16.042058623398;10.6137473262436;13.7042916075495;14.1967130310591;11.4992862166842;15.6733897883828;17.4480705712376
01283;14.541316119184;25.4640276097496;16.5060610546432;12.2137337011798;12.1994890339995;13.1293248826595;21.8989185299873;14.5846274278535;12.2181775210969;11.1851813783586;15.521197420351;27.1831658010265;17.6591016629031;12.199696129198;12.6419174951465;11.0620379942613;14.3015054865122;16.1934750508209;10.6613876991749;13.025205121414;14.1571042375696;11.3396838332217;15.1729062712531;17.650725019211
01304;15.3701187081008;24.8715411801664;16.6618909767879;11.9338262236162;12.8837670704815;14.0276575013205;22.6421270404704;15.3008803222685;11.8543648450292;11.6716713292357;16.1903873010571;25.9368982580746;17.5323601582251;12.1667361290064;13.1886516590535;11.2898291114955;15.4312062399228;16.9655346031064;11.3951206822562;14.1942041027462;14.6979696801845;11.2292156340653;16.1838152080847;18.4008546101748
01305;14.5344763545725;24.5607267076018;15.9608511404387;11.9260949656689;12.6579701526525;13.3066223696054;21.9740620413057;14.9119473603178;11.7105925780505;11.3794187250045;15.3296141272421;25.7294715587595;16.7544388911181;12.7066870578184;12.9468209814898;11.1679667497129;14.5396008586105;15.9224675981668;10.7168583050327;13.4759182887621;14.0349906308533;11.4790632899522;15.2151636431618;17.166858119993
01333;17.9389952410606;26.9927432609055;17.2935638353196;13.1637281905693;13.5149099174865;15.658995070921;23.3377345361012;16.0128062632709;12.6961440069829;11.9870166951738;19.7376976726181;28.7743421742033;18.5303451854505;14.7513264182043;13.8229571619002;11.4433673008663;17.4343562732002;20.6664996213864;10.823387239011;15.7605252831238;16.6847603760691;11.8937881591132;18.7902489123637;23.7091868434165
01354;16.2513004723767;31.965022470657;16.9754613509813;12.0467595222844;12.9297111210165;14.9343414910266;27.2170703846644;16.5148772113752;12.0952814247208;10.4908910135117;17.4145779860614;35.192169577378;17.4983810640726;11.9617166766159;13.3897739976124;11.2223000447907;16.8697001811494;17.6157263908076;11.0609767463702;15.5841460459849;15.6308075043475;11.3759404890379;18.0229542627001;19.2226210055545
01443;16.4962658786676;25.74398996059;16.6565103948162;12.7611500440178;12.6869133577256;14.7601139832802;22.728959016005;15.1703543347689;12.7159830944445;10.7018938985013;17.7514929193126;27.1479223773637;17.9948126201566;12.9091631924748;13.1251262332283;11.1091204011761;16.347567350443;18.7387840957046;10.8494006529471;14.9045310665742;15.8691978905886;11.3250402507374;17.3162790819962;21.0683778418804
01457;14.6447402332889;23.6978362957183;15.8180068186362;12.0316791908809;12.8474153031522;13.3142600843768;20.406291837791;14.62087356588;11.7282111845782;11.8360324811828;15.5699470215315;25.2592043699666;16.8563411072448;13.2285523842519;13.0527770152;11.2761160073361;14.5563024952408;16.3013346886706;11.0539129378151;13.3695672428437;14.1919316551197;11.428245701574;15.4078452920738;17.6776570909658
02095;13.6980790414088;23.3613582703944;15.9298181356769;11.3962440769029;12.7874287625925;12.704965038692;22.0801398635855;14.3864611632774;11.1150197657548;11.6170323776165;14.2260525412793;24.1388176487881;17.059465232723;12.0265916985712;13.0530110769559;11.047450638635;13.7495313626503;14.7647892126977;10.566845206477;12.7009206430598;13.6823799673411;11.3210685877976;14.2872911692352;15.3720385222982
