CODGEO;SNHM22;SNHMC22;SNHMP22;SNHME22;SNHMO22;SNHMF22;SNHMFC22;SNHMFP22;SNHMFE22;SNHMFO22;SNHMH22;SNHMHC22;SNHMHP22;SNHMHE22;SNHMHO22;SNHM1822;SNHM2622;SNHM5022;SNHMF1822;SNHMF2622;SNHMF5022;SNHMH1822;SNHMH2622;SNHMH5022
200000172;15.7456276289109;25.9254333561908;16.7402568870773;12.4476953523531;13.7404938423301;14.0923899152324;21.7867207471963;15.5896863132096;12.3551610496958;12.1200814085546;16.8924385715564;27.9771501482233;17.7153865299209;12.6686358628788;14.2765398299176;11.5850575978724;15.7289946165151;17.5729985578901;11.3516338283163;14.281268166684;14.8026665558135;11.7322642853317;16.7582561649809;19.4717406174343
200000438;15.1654319287605;23.9099927298842;16.7468015744444;11.8611215853683;13.8088505739796;13.2263428459109;21.4118374417557;14.6352075685632;11.7531913562506;11.9899697794127;16.3949319816007;24.8697388355548;18.0340091018639;12.282880116206;14.2748030449226;11.2656936726306;15.4049018653969;16.2822815195665;10.8550856733922;13.4798367281538;13.6607674161462;11.5614304758376;16.6111534394134;17.9042354159074
200000545;13.6195309106472;23.8781843897545;16.1457607512976;11.3778822261679;12.1445917512134;12.5177531290837;21.828641879134;14.6035418345967;11.3309502775709;10.6558709161685;14.2351307544677;24.9424924026961;16.9019404360604;11.4691667396861;12.5087587609182;10.7747904160648;13.6409314399557;14.5413324381179;10.3685602116956;12.6300163197444;13.0623453876922;11.0396588404763;14.1587213988776;15.4725644835632
200000628;14.9291227680393;24.3440065281304;17.5286883159889;11.4641495960391;12.5834692413261;13.0028212215497;21.2325512738698;14.8028153405504;11.2345830523446;11.094623439361;16.0418505150747;25.7858779638187;18.810653099341;12.10752796175;12.9300431140876;11.0295267651003;14.7735747885167;16.7693286325464;10.5058077810492;13.1715498957439;13.7173706714719;11.3924824089215;15.6728892758259;18.5162196015183
200000800;14.5285176133088;24.9261341847531;15.6588360451803;11.7752070262733;12.3277144282766;13.6929498382526;23.1528510095311;14.9686716186587;11.7012966561037;11.5262909080777;15.1975753639802;25.9484498707877;16.3279763878775;11.9517306575453;12.5339883876216;10.9583968157068;14.2808177862908;16.1295260521025;10.8442242829441;13.476691072314;14.9469514232439;11.0420209997944;14.9275012949553;17.0958319807663
200000925;15.6590872856433;24.7446409177511;16.2693913743014;12.4726104633187;13.2161992052962;14.2332416725518;22.0452612766005;15.0058633023038;12.1311077618072;12.039641996944;16.6488435815947;26.1381786538;17.2590025146129;13.5940399129666;13.449308201314;11.2436339039265;15.594194051507;17.1583801896251;11.0292217026174;14.2628332189416;15.147966939239;11.3893143482501;16.5353210229903;18.5042117675768
200000933;14.0456722847143;23.2467121182194;15.9356601720106;11.2678161905435;12.5569047329753;12.8045464938847;21.9903956815039;14.6874878033734;11.1179454402792;11.5666407462144;14.8999948471046;23.7597252681703;16.9368342016141;11.7611238595442;12.9238862336171;11.2455399512974;13.8532511422361;15.2854554444052;10.7886454164803;12.6327253545686;13.8124590637895;11.5978322214268;14.6853850408584;16.282743269102
200004802;17.1372164906611;28.3109672615345;17.0404992772788;12.3625686241544;13.0587323332885;14.9242152538761;23.7686564070995;15.7750211221891;12.128746199698;11.8791645539767;18.8480445736826;30.476935408724;18.2087727621123;12.9320776133233;13.2342744411491;10.8173395040099;16.8436511049168;19.8115155376386;10.839847413523;14.8807770323722;16.3774560678669;10.8001744093363;18.3842912740008;22.4002816314592
200005932;16.8849543291707;26.7119043371698;16.6934305514263;12.2367792168799;12.7606867181215;15.2937472623472;23.3605160783628;15.8050648340984;12.0871973706072;11.5525330831234;18.0467645157513;28.5432947743165;17.500342162553;12.6175207066672;13.0185043333625;11.2377737978057;16.3581218277909;19.7176893726447;11.0164601693394;15.1139654836034;16.7540076613243;11.3705476792541;17.2533547048467;22.0831223006544
200005957;13.9381755837226;22.7997946436715;15.7565626614465;11.5651431183156;12.876615228241;12.7245186753245;21.4721129017401;14.0635355099236;11.491969795589;11.1120824064204;14.6814164508518;23.4877103151012;17.082147590518;11.8719888987623;13.2057699769017;10.9476932447921;14.0189094033128;15.0515930223008;10.6061262005465;12.6413531019468;13.951279689888;11.1965339878168;14.8572660508121;15.6840859542733
