CODGEO;SNHM22;SNHMC22;SNHMP22;SNHME22;SNHMO22;SNHMF22;SNHMFC22;SNHMFP22;SNHMFE22;SNHMFO22;SNHMH22;SNHMHC22;SNHMHP22;SNHMHE22;SNHMHO22;SNHM1822;SNHM2622;SNHM5022;SNHMF1822;SNHMF2622;SNHMF5022;SNHMH1822;SNHMH2622;SNHMH5022
00151;14.1745882418942;21.4230321748188;15.3716930263414;11.4889466147343;12.6227856657442;12.651074357902;18.3924910154659;14.0017846504522;11.1879123873505;11.5905698703789;15.1653678494594;22.6667500187031;16.3566789099634;12.8931945250892;12.8545321603184;10.9976197432225;14.2027029192648;15.706587689719;10.8295599758974;12.8374328446078;12.9179528504967;11.0954761725403;15.1533745269526;17.2354811566195
00152;13.544297759518;24.6833249660192;14.1550461135994;11.4163156799811;11.8367366416844;12.4962385308747;19.669250378047;13.5924145655931;11.4183257564422;11.0232188289745;14.487790322394;27.6119575166667;14.6446672753834;11.409263810809;12.0223631856061;10.621983946492;13.2210460890655;15.0646061113997;10.5228143866329;12.9506458510499;12.3770224014917;10.6866586837155;13.4639371777248;17.7759157014541
00153;16.6705528256193;25.1499126808865;16.3306930511998;12.5365074362153;13.1484964834895;14.8361658364556;21.2264497042338;15.4529607357473;12.3626765824792;12.0228615185064;17.9882567255021;26.94002919194;17.2605793400295;13.0016849758414;13.4358166454463;11.2015192826436;16.3606954634957;19.0291862094995;11.6668373931361;14.8648661214842;15.8301535564444;10.7955782789279;17.4172391585682;21.2844544946364
00154;13.610503989702;22.2090974207027;15.6266660157298;10.9933684107574;12.8413355570918;12.2801296639265;17.5035871873291;14.1684822763733;11.0150582117697;12.1168787229935;14.6200497657986;24.2217257932546;17.1929405841753;10.928854003067;13.0959385617646;10.988695168882;13.6071772535282;15.1217845099482;10.5718151934864;12.3999795368357;13.1384140479496;11.3918292780254;14.4634619777536;16.6383518746803
00155;16.7938360971659;25.1876254792718;17.5982460814485;12.7436865011059;13.2212724134342;14.4691535923678;22.6124320679818;15.5395966559212;12.2772757571768;11.1415347052387;18.2504735793321;26.1706808389411;18.706737195335;14.2742904475231;13.6808358203675;11.0644655074643;16.5063206190209;19.0394251819031;10.1054991219613;14.6879384806204;15.3970034579816;11.8598975697177;17.6441742808416;21.1544907233511
00156;12.7617282779868;22.1764443647567;14.9309428801847;11.6521868644157;11.7532522377113;12.3662496109666;22.0973576922235;14.0091090070001;11.4690772845232;11.1228086715185;13.0169545247674;22.247640763011;15.4323702260178;12.0505469956419;12.0045295145829;10.4285944553491;12.7020860564194;13.8512354517733;10.4703647058271;12.6098023597339;12.8330627146321;10.3950707070375;12.7596281219384;14.4892061532795
00157;13.8021153116619;26.8463016899907;15.8753191895185;11.4753050370193;12.7055621509849;12.2212442186052;21.8652011809155;14.3598958439993;11.1517132985815;11.8867095428349;14.7694133746304;28.1000993060153;16.6092404429907;12.4089990780989;12.9912077818555;10.6276456933831;13.9817818839603;14.6461742553823;10.4955365637651;12.3088526357965;12.7724072272452;10.7171351005692;15.0394791368254;15.6798710376616
00158;13.4364353541398;22.0140034588873;16.3928873754276;11.3005888606915;12.8316740985574;12.4011257723611;19.3818516362204;14.3395146421223;11.1555019869006;12.3019833545459;14.1847466151308;23.4517914099524;17.4842237511695;11.7441671175089;13.0966223511541;10.7842283461661;13.4135423878142;14.3940715947354;10.6576059617118;12.5284822893651;12.9433554149849;10.9024691689621;14.0905244090439;15.265507064781
00159;14.8675933512353;25.1442333614862;16.3758733308526;11.2462951218839;13.3385662159319;13.4659419372468;21.7957753526078;15.2288907950239;11.3743766498302;11.7859820786065;15.6254998818142;26.4344094690221;17.2345083684051;11.0020393984578;13.5413191464453;10.9527117143565;15.0240045551896;16.3183846162114;10.870071377365;13.8392042723132;13.6233289603957;10.9961543208816;15.6886824347624;17.6464168839749
00160;15.3278524729983;23.9982469576743;17.2073678043584;11.5101193431801;13.4292287016153;13.8974219331014;22.6963738152345;15.1021948211112;11.3103669507801;12.5943388089515;16.1826574831991;24.6588955866054;18.6196462426161;12.032953839745;13.588981049206;11.6101316667556;15.3948417111021;17.1568413294486;10.8909603856623;14.1484893982973;14.9147029125102;12.0732879373385;16.1132892287961;18.5702794906373
00161;14.6670041463297;24.4027369294327;15.9242254690123;11.3307413317735;13.219922578101;12.8209041446717;21.8239390662131;14.6004284350236;11.0082837989538;11.4874460531434;15.96716816595;25.4659278646823;16.8457527751065;12.5014319978858;13.6553975501748;10.4989206934959;14.9051478038204;15.7669567928063;9.82651834012012;13.2992456433729;12.9439407587632;11.115077601539;15.9952352134951;17.7395608817281
00162;13.7969845034996;25.4563026608883;16.2936996180441;11.4373576048981;12.4721196087485;12.735933595799;20.9763756922518;15.3458138356686;11.382979028767;11.9005537353465;14.506407862226;27.6398671007818;16.8744077457924;11.5857938875157;12.7423118227302;10.9842258580348;13.5123990374178;15.332070680888;10.8790450576293;12.5192320518141;13.7283674608552;11.0415390566008;14.2101689875947;16.3965201710209
00163;13.9237658214712;23.565420216496;15.1258749616598;11.3275881259574;12.0890153334873;12.9571844531316;21.3122074955329;14.4736319371476;11.3043032279917;11.6195636168207;14.6804588811569;24.6920194872562;15.6386892121233;11.4016371290566;12.269098231293;10.8999928043948;13.7412956637786;15.3787104605541;11.0901041713612;12.9726014648151;13.5353620385493;10.7688352276444;14.3387430687431;16.9100986379273
00164;15.0429798303427;28.0702691729556;15.4939002546715;12.0964217606745;12.6023293695186;13.6675996502396;25.0925106908458;14.7148714054364;12.0300110357771;11.5334605850394;16.0959777017913;29.2894473098337;16.1297667136589;12.3418066469992;12.8735786064935;11.1849692791972;14.2777826119406;18.2084147452951;11.4134793688881;13.310114750212;15.4556819701054;11.0081173626212;15.0567201855623;20.0628706019585
00165;15.0178708359188;23.9469181676358;16.3678402410448;12.045671430401;13.8256037006851;13.7950688487928;23.1656704264917;14.6904579113617;12.0426981214095;12.2097488285394;15.9032661145844;24.3935931517657;17.8694856623725;12.0554763339896;14.1385078102686;11.5702413473066;15.0476165995857;16.6152504810669;11.3387215125356;13.6752285695417;15.1312814618415;11.7194921904933;16.0462868177204;17.738441031181
