CODGEO;SNHM22;SNHMC22;SNHMP22;SNHME22;SNHMO22;SNHMF22;SNHMFC22;SNHMFP22;SNHMFE22;SNHMFO22;SNHMH22;SNHMHC22;SNHMHP22;SNHMHE22;SNHMHO22;SNHM1822;SNHM2622;SNHM5022;SNHMF1822;SNHMF2622;SNHMF5022;SNHMH1822;SNHMH2622;SNHMH5022
1;16.9719899038946;29.0726819139153;16.5837501354245;12.1176325311713;12.4874952418497;15.5715917666048;26.0794811549437;15.5455770390635;11.9941618529316;11.2037618391723;17.9705354712531;30.8676729405742;17.4888946119577;12.3754157054051;12.7659597221426;11.4179670643954;16.8006652281795;19.6138215124753;11.0971137186198;15.7294609574155;17.0210355900661;11.6547394258111;17.5578209652553;21.4759451589954
